id,name_en,name_jp,id_band,class_job,req_level,compat_key,caster_state_req,dmg_attr,dmg_attr_label,dmg_attr_weight,dmg_elem,dmg_elem_label,dmg_elem_weight,dmg_class,magnitude,hp_cost,mp_cost,tp_cost,cast_time,recast_time,action_gauge,range,best_range,min_range,effect_range,recast_sep_hands,target_state_gate,p1_base,p1_grow,p2_base,p2_grow,p3_base,p3_grow,p4_base,p4_grow,effect_block_raw
23215,Inhale,インヘイル,23xxx,0,100,1,2,12,Breath,1,7,Wind,0,physical,0,0,0,1000,3,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=12;109=1;110=7;111=0;112=-1;113=0;116=1;120=60
23216,Ranged Attack,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23217,Deft Slash,デフトスラッシュ,23xxx,0,100,1,2,1,Slashing,1,-1,None,0,physical,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=1;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23218,-,(帝国隊長)アイテム（ポーション）,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,1000,2,3,4,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23219,-,(帝国隊長)命令：集中攻撃,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23220,-,(帝国隊長)命令：分散攻撃,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23221,-,(帝国隊長)命令：攻撃重視,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23222,-,(帝国隊長)命令：防御重視,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23223,Imperial Guard,インペリアルガード,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23224,Magitek Cannon,ナパーム弾,23xxx,0,100,1,0,13,Magical,1,5,Fire,0,magical,0,0,0,0,0,3,8,100,-1,0,12,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=5;111=0;112=-1;113=0;116=0;120=60
23225,Ranged Attack,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23226,Trap Jaws,トラップジョーズ,23xxx,0,100,1,2,1,Slashing,1,-1,None,0,physical,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=1;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23227,Stridulation,顎鳴,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,2,3,4,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23228,Mandible Bite,マンディブルバイト,23xxx,0,100,1,2,1,Slashing,1,-1,None,0,physical,0,0,0,1000,3.5,3,8,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=1;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23229,Formic Pheromones,フォーミックフェロモンズ,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,28800,0,0,1000,8,3,4,12,-1,0,0,false,-1,,,,,0,-1,,,84=28800;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23230,Stone's Throw,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23231,Rot Breath,ロットブレス,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
23232,Cloud of Pestilence,瘴気,23xxx,0,100,1,2,13,Magical,1,10,Water,0,magical,0,0,0,1000,3.5,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=10;111=0;112=-1;113=0;116=1;120=60
23233,Feather Flurry,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23234,Wing Cutter,ウィングカッター,23xxx,0,100,1,2,13,Magical,1,7,Wind,0,magical,0,0,0,1000,3.5,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=7;111=0;112=-1;113=0;116=1;120=60
23235,Yolk Shower,ヨークシャワー,23xxx,0,100,1,2,13,Magical,1,10,Water,0,magical,0,0,0,1000,4.5,3,8,8,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=10;111=0;112=-1;113=0;116=1;120=60
23236,Deafening Caw,デフェニングカー,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,2,3,6,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23237,Silencing Caw,サイレンシングカー,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,2,3,6,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23238,Wooly Spindle,攻撃,23xxx,0,100,1,2,13,Magical,1,7,Wind,0,magical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=7;111=0;112=-1;113=0;116=0;120=60
23239,Lullaby,ララバイ,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,3000,1,3,6,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23240,Dream Bubble,攻撃,23xxx,0,100,1,0,13,Magical,1,7,Wind,0,magical,0,0,0,1000,1,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=7;111=0;112=-1;113=0;116=1;120=60
23242,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23243,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23244,Doomwave,攻撃,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=0;120=60
23245,Magicked Skull,マジックドスカル,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,1,3,8,20,-1,0,8,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
23246,Shadow Sickle,シャドーシックル,23xxx,0,100,1,2,1,Slashing,1,-1,None,0,physical,0,0,0,1000,3.5,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=1;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23247,Minions of the Pit,禍霊,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,5.5,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
23248,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23249,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23250,Slumber Spores,スランバースポア,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23251,Slumber Cloud,スランバークラウド,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,1,3,8,8,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
23252,-,(キノコ)膨らむ,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23253,-,(キノコ)しぼむ,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23254,Queasy Spores,クイージースポア,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23255,Hypha Whip,ハイファウィップ,23xxx,0,100,1,2,3,Blunt,1,-1,None,0,physical,0,0,0,1000,1,3,8,8,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=3;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23256,Queasy Cloud,クイージークラウド,23xxx,0,100,1,2,13,Magical,1,12,Umbral,0.33,magical,0,0,0,1000,1,3,8,8,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=12;111=0.33;112=-1;113=0;116=1;120=60
23257,Agitation,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23258,Stellar Flame,攻撃,23xxx,0,100,1,2,13,Magical,1,11,Astral,0.33,magical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=11;111=0.33;112=-1;113=0;116=0;120=60
23259,Blinding Burst,ブラインディングバースト,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,5,3,6,8,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23260,Innernova,インナーノヴァ,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23261,Hypernova,ハイパーノヴァ,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23262,Sticky Tongue,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23263,Ranine Stare,果し眼,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,3,3,6,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23264,Slimy Secretion,ガマの脂,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,2,3,4,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23265,Livid Lap,リヴィッドラップ,23xxx,0,100,1,2,3,Blunt,1,10,Water,1,physical,0,0,0,1000,3,3,8,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=3;109=1;110=10;111=1;112=-1;113=0;116=1;120=60
23266,Gut Press,ガットプレス,23xxx,0,100,1,2,13,Magical,1,8,Earth,0,magical,0,0,0,1000,5,3,8,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=13;109=1;110=8;111=0;112=-1;113=0;116=1;120=60
23267,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23268,-,文章で説明（これが出たらバグ）,23xxx,0,100,1,0,-1,None,0,-1,None,0,none,0,0,0,0,0,3,0,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=0;120=60
23269,Ranine Glare,三竦み,23xxx,0,100,1,2,-1,None,0,-1,None,0,none,0,0,0,1000,3,3,6,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=1;108=-1;109=0;110=-1;111=0;112=-1;113=0;116=1;120=60
23270,Caudal Spine,攻撃,23xxx,0,100,1,2,4,Projectile,1,-1,None,0,physical,0,0,0,0,0,3,5,20,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=4;109=1;110=-1;111=0;112=-1;113=0;116=0;120=60
23271,Smoulder,スモルダー,23xxx,0,100,1,0,11,Sonic,1,5,Fire,1,physical,0,0,0,200,1,3,4,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=11;109=1;110=5;111=1;112=-1;113=0;116=1;120=60
23272,Surge,サージ,23xxx,0,100,1,0,11,Sonic,1,9,Lightning,1,physical,0,0,0,200,1,3,4,12,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=11;109=1;110=9;111=1;112=-1;113=0;116=1;120=60
23273,Raging Horn,レイジングホーン,23xxx,0,100,1,2,2,Piercing,1,-1,None,0,physical,0,0,0,1000,1,3,6,6,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=2;109=1;110=-1;111=0;112=-1;113=0;116=1;120=60
23274,Burning Cyclone,バーニングサイクロン,23xxx,0,100,1,2,12,Breath,1,5,Fire,1,physical,0,0,0,1000,2,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=12;109=1;110=5;111=1;112=-1;113=0;116=1;120=60
23275,Levinshower,ランドスコーチ,23xxx,0,100,1,2,12,Breath,1,9,Lightning,1,physical,0,0,0,1000,2,3,8,10,-1,0,0,false,-1,,,,,0,-1,,,84=0;85=1;86=1;87=-1;88=0;89=-1;90=0;91=-1;92=0;93=-1;94=0;95=1;96=0.25;97=1;98=1;99=-1;100=0;101=-1;102=0;103=-1;104=0;105=-1;106=0;107=0;108=12;109=1;110=9;111=1;112=-1;113=0;116=1;120=60
